Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
aa31d05ed8fdb273,3,FAIL,19,13.61,None
ebc9c10093a1255a,3,FAIL,8,7.49,None
ed40414d615431d6,3,FAIL,6,12.59,None
dce20e150e7fcced,5,FAIL,19,11.20,None
3fe8a85b768ae5b7,1,FAIL,2,7.71,None
1284a7249a4fa10f,3,FAIL,17,17.91,None
cbeb87b359947c42,3,FAIL,20,10.73,None
c80d64b5c5e39d7b,5,FAIL,26,17.45,None
24e8876585456ee5,5,FAIL,9,10.22,None
196a88635b1c83b4,4,FAIL,6,10.62,None
e82bd665d710bb75,2,FAIL,11,14.12,None
c6739963a7308111,3,PASS,9,9.18,None
953c10f2e4d6fd6,2,PASS,2,6.37,None
d91761f3ba340d,4,FAIL,20,9.86,None
bc66c2e18fd6231b,3,FAIL,9,7.29,rules
4b236c53ea5fbbdf,3,FAIL,20,10.60,None
5f9a92945a4ab62e,1,FAIL,8,10.47,rules
860fbc1cfd446f7c,3,FAIL,2,7.23,None
5b5d43da944a752d,4,FAIL,12,13.06,rules
971ad9f45d1bd53b,5,FAIL,9,12.16,None
5b3d4d35ac301050,2,FAIL,12,6.37,None
69a08c785ce5fcac,1,FAIL,3,12.98,None
a814bed4f6905ba4,5,FAIL,15,15.04,None
f32fe4e5b37fedaa,5,FAIL,7,5.52,None
3ba7fc567dd14312,3,FAIL,15,8.53,rules
7ce0b04c1a28cca6,1,FAIL,17,28.16,None
8635ff1b1bcf0c2e,5,FAIL,8,6.12,None
21df75919e7080e4,3,PASS,9,7.39,None
daa2db8c01da0bfa,5,FAIL,11,7.87,None
6443d25f8c289548,3,FAIL,4,4.71,rules
91158b440e1d1942,5,FAIL,10,7.79,None
1ba6ec5d1f0c3bc6,2,FAIL,12,7.00,None
de0f40e0c4c5852a,4,FAIL,6,9.46,None
7c2cc9e25acdc10f,4,FAIL,12,26.16,"intersecting, rules"
146a216115846f70,5,FAIL,12,6.13,rules
704931925890a56c,2,FAIL,14,14.95,None
22c41f4911d10461,3,FAIL,18,9.91,rules
75761871763e88e3,2,FAIL,11,4.64,None
fee7fa98ecbf4534,1,PASS,7,8.92,None
3abef01e5d890e13,4,PASS,16,7.19,None
a71c3513799bf094,2,FAIL,3,9.38,None
3b229c1d0453a603,3,FAIL,3,4.47,None
ba867d9c182c1124,1,FAIL,6,7.00,None
22ee8177bb6b927d,4,FAIL,12,8.88,rules
200a2fdec77f69b6,1,FAIL,8,6.30,None
4c7b5bd02c9270d,3,FAIL,9,16.96,None
efb560f2141edf82,1,PASS,4,11.72,None
b7b817f9033f188,5,FAIL,12,13.32,rules
4cc3d963aecb0aec,3,FAIL,12,9.51,rules
6a4a59d9017e80e2,4,FAIL,5,4.76,None
a483b2ad65b79823,4,FAIL,15,8.43,rules
c611d73335c05ea3,3,FAIL,22,14.59,None
9fc7d6795a3be635,2,FAIL,11,8.87,None
9b4f3b36495c1615,3,FAIL,11,6.96,rules
1b62c846b90e5d1d,3,FAIL,23,13.52,None
934d99322aa22dff,1,FAIL,3,5.30,None
cd5b6b24c51fb69a,2,FAIL,11,11.04,None
bb9d7db6f55f1f1e,4,FAIL,11,19.63,None
d1e03bb313e747a9,1,FAIL,6,6.86,None
e1b6f8b19d2f4176,2,FAIL,11,11.65,None
c09ea70a605760d3,1,FAIL,5,7.31,None
58a0f5bca3ff514c,5,FAIL,17,20.38,None
625730bf3883005c,4,FAIL,13,5.15,rules
8211b75bfb0c714d,1,FAIL,6,7.77,None
12adf37a767b56ea,2,FAIL,5,8.42,None
4582b19904d9a029,1,FAIL,10,11.11,rules
62035ff8ad16cb71,2,FAIL,11,8.97,None
5c3f4379847796c4,4,FAIL,21,9.76,None
bc71d833fad658fb,1,FAIL,4,5.14,None
77da6edaa689f44a,2,FAIL,15,6.71,None
7326259652efbc9d,4,FAIL,9,5.83,rules
85f95e3fbcd76abb,3,FAIL,2,4.26,None
bb667cb09578b4a3,5,FAIL,9,6.96,None
ad8f394763490f26,3,FAIL,4,10.47,None
3d1c8a00f582892,3,FAIL,9,6.32,None
b10c07139b1aa490,1,FAIL,11,7.63,rules
5d259263ec5a5c9e,4,FAIL,8,11.09,None
62d5ef592f8f91fc,3,FAIL,7,6.68,None
be49f0eca3cd4c32,1,FAIL,6,4.90,None
220246750ec56ccb,2,FAIL,4,7.11,None
f425a63fc423ced0,3,FAIL,17,6.80,None
b3e3c52cd5223942,5,FAIL,8,7.68,None
ce576f59fcd8e5b5,4,FAIL,16,8.83,None
d71204c97803d9a,4,FAIL,15,12.01,None
cc4ff7682e293a1b,2,PASS,12,6.14,None
b25e33c50909fc03,2,FAIL,8,7.81,None
f271fc95525040b1,5,FAIL,12,10.65,None
9390c84b6360b4bb,1,FAIL,5,9.36,None
a454bd9c3ad0168a,5,FAIL,31,9.74,None
db130c08db23e907,1,FAIL,10,7.35,None
5c59a67541d92c71,5,FAIL,9,10.30,rules
